cycle_id,cell_id,timestamp,voltage_mean,voltage_min,voltage_max,current_mean,current_max,temperature_mean,temperature_max,soc_min,soc_max,charge_time_min,discharge_time_min,soh_ground_truth
323,cell_08,2024-03-21 12:00:00,3.6795,3.4916,3.8392,1.8971,2.7971,40.61,48.61,0.0473,0.9519,54.02,49.43,84.82
324,cell_08,2024-03-21 18:00:00,3.6698,3.4815,3.8356,1.8051,2.7322,39.56,50.69,0.0369,0.9508,54.38,55.72,84.703
325,cell_08,2024-03-22 00:00:00,3.6851,3.4909,3.8431,1.789,2.7242,40.13,48.13,0.0646,0.9435,54.46,55.8,84.471
326,cell_08,2024-03-22 06:00:00,3.6745,3.476,3.8439,1.839,2.739,37.91,46.12,0.0734,0.9608,53.58,50.92,84.102
327,cell_08,2024-03-22 12:00:00,3.6855,3.4966,3.8433,1.7573,2.6573,39.67,52.18,0.0489,0.9377,56.28,54.08,84.428
328,cell_08,2024-03-22 18:00:00,3.6738,3.4782,3.8317,1.7517,2.6838,38.99,46.99,0.0741,0.9411,56.4,57.44,84.201
329,cell_08,2024-03-23 00:00:00,3.6822,3.4816,3.8424,1.7816,2.7608,40.69,48.74,0.0733,0.9468,55.53,53.47,84.534
330,cell_08,2024-03-23 06:00:00,3.6666,3.4769,3.8311,1.7983,2.6983,38.19,47.18,0.0828,0.9347,56.39,52.35,84.111
331,cell_08,2024-03-23 12:00:00,3.695,3.5043,3.8573,1.6967,2.5967,42.05,52.23,0.0963,0.9412,58.01,54.49,83.741
332,cell_08,2024-03-23 18:00:00,3.6588,3.4684,3.8216,1.8533,2.7937,39.51,47.51,0.1182,0.9606,55.77,51.08,83.851
333,cell_08,2024-03-24 00:00:00,3.6691,3.4794,3.8297,1.812,2.7537,38.81,49.16,0.0926,0.9416,53.22,52.17,84.132
334,cell_08,2024-03-24 06:00:00,3.6622,3.473,3.8201,1.8399,2.7948,38.64,46.64,0.0643,0.9578,55.64,53.52,84.292
335,cell_08,2024-03-24 12:00:00,3.6839,3.4936,3.8509,1.7215,2.6722,38.99,48.08,0.0973,0.9563,60.09,54.67,83.91
336,cell_08,2024-03-24 18:00:00,3.6814,3.4915,3.8394,1.7667,2.6667,38.06,46.88,0.112,0.9483,56.72,53.98,84.032
337,cell_08,2024-03-25 00:00:00,3.6646,3.4758,3.8223,1.7642,2.6642,40.0,48.0,0.0616,0.9358,56.44,53.57,84.497
338,cell_08,2024-03-25 06:00:00,3.6869,3.4915,3.8605,1.7899,2.7212,38.98,47.63,0.0627,0.9506,55.6,52.85,84.593
339,cell_08,2024-03-25 12:00:00,3.6694,3.4801,3.8273,1.7983,2.6983,41.92,49.92,0.0556,0.9289,55.27,52.02,84.274
340,cell_08,2024-03-25 18:00:00,3.68,3.4776,3.838,1.8435,2.7618,38.35,46.35,0.0727,0.9447,52.65,52.0,84.105
341,cell_08,2024-03-26 00:00:00,3.6822,3.4828,3.8541,1.8049,2.7049,38.82,46.82,0.0915,0.9524,56.3,52.66,84.004
342,cell_08,2024-03-26 06:00:00,3.6741,3.4763,3.8319,1.7629,2.6629,38.35,46.35,0.1137,0.9587,58.13,52.01,84.352
343,cell_08,2024-03-26 12:00:00,3.6852,3.4955,3.8432,1.9094,2.8094,41.8,52.08,0.1018,0.9485,52.27,52.48,84.096
344,cell_08,2024-03-26 18:00:00,3.6753,3.4864,3.845,1.7867,2.6867,36.83,45.67,0.0917,0.9439,59.32,53.04,84.467
345,cell_08,2024-03-27 00:00:00,3.6801,3.4841,3.8379,1.7547,2.6547,39.14,47.76,0.0849,0.9431,60.15,56.38,84.482
346,cell_08,2024-03-27 06:00:00,3.6737,3.4845,3.8316,1.7057,2.6057,39.47,47.47,0.0918,0.9453,58.12,58.76,84.314
347,cell_08,2024-03-27 12:00:00,3.6574,3.4675,3.8154,1.8045,2.7045,37.31,45.95,0.093,0.9562,57.19,50.36,84.041
348,cell_08,2024-03-27 18:00:00,3.6749,3.485,3.8328,1.8345,2.7629,42.96,50.96,0.1101,0.9535,52.88,50.17,84.064
349,cell_08,2024-03-28 00:00:00,3.6668,3.4761,3.8318,1.743,2.643,37.6,46.68,0.0836,0.9498,59.11,52.96,83.697
350,cell_08,2024-03-28 06:00:00,3.6902,3.5006,3.8481,1.8312,2.815,39.05,49.82,0.0892,0.9563,56.46,54.53,84.175
351,cell_08,2024-03-28 12:00:00,3.6626,3.4443,3.8205,1.8042,2.7657,41.53,49.53,0.0758,0.95,55.18,53.44,84.165
352,cell_08,2024-03-28 18:00:00,3.6879,3.4974,3.846,1.7113,2.6113,38.44,46.44,0.0863,0.9367,58.08,54.7,83.777
353,cell_08,2024-03-29 00:00:00,3.6756,3.4878,3.8331,1.8313,2.7412,39.22,49.05,0.0789,0.9389,56.11,50.32,84.9
354,cell_08,2024-03-29 06:00:00,3.6806,3.4855,3.8384,1.7867,2.7474,38.48,46.48,0.0602,0.956,55.41,51.19,84.357
355,cell_08,2024-03-29 12:00:00,3.6609,3.4688,3.8193,1.7437,2.6437,38.92,47.09,0.1015,0.9363,57.63,54.8,83.138
356,cell_08,2024-03-29 18:00:00,3.6729,3.4829,3.8476,1.8478,2.7478,40.62,48.62,0.1138,0.9462,56.67,52.93,84.006
357,cell_08,2024-03-30 00:00:00,3.6682,3.4724,3.8296,1.8469,2.8119,38.37,46.37,0.0833,0.9489,53.79,50.76,83.241
358,cell_08,2024-03-30 06:00:00,3.6965,3.4953,3.8547,1.7426,2.6772,35.02,45.63,0.0906,0.9397,55.89,53.49,83.639
359,cell_08,2024-03-30 12:00:00,3.6682,3.4768,3.8272,1.8147,2.7684,38.95,47.62,0.1012,0.9333,55.48,54.09,83.416
360,cell_08,2024-03-30 18:00:00,3.6864,3.4853,3.8448,1.8102,2.7259,39.09,48.89,0.0811,0.9383,56.03,54.45,83.251
361,cell_08,2024-03-31 00:00:00,3.6866,3.4948,3.8569,1.7966,2.6966,39.29,49.21,0.0878,0.9319,55.78,52.2,83.289
362,cell_08,2024-03-31 06:00:00,3.687,3.4962,3.8451,1.7742,2.6742,38.73,49.42,0.0797,0.9561,53.92,55.19,83.709
363,cell_08,2024-03-31 12:00:00,3.6691,3.4725,3.8274,1.7926,2.6994,37.71,45.71,0.073,0.954,56.75,55.07,83.358
364,cell_08,2024-03-31 18:00:00,3.6926,3.4806,3.8697,1.8469,2.8085,38.63,48.52,0.0944,0.9424,51.47,50.62,83.058
365,cell_08,2024-04-01 00:00:00,3.6938,3.5,3.8526,1.8205,2.7826,41.65,54.14,0.0943,0.9363,53.92,49.81,82.48
366,cell_08,2024-04-01 06:00:00,3.6785,3.4864,3.8448,1.7036,2.6571,38.94,46.94,0.1025,0.9617,58.09,54.89,83.186
367,cell_08,2024-04-01 12:00:00,3.6694,3.4728,3.8287,1.6928,2.6322,39.98,47.98,0.0839,0.9544,60.67,53.14,82.721
368,cell_08,2024-04-01 18:00:00,3.6663,3.4739,3.8247,1.7071,2.7177,37.45,45.45,0.06,0.9438,60.65,52.88,83.257
369,cell_08,2024-04-02 00:00:00,3.679,3.4862,3.8376,1.7321,2.6321,38.56,47.5,0.1062,0.9619,59.0,56.41,82.881
370,cell_08,2024-04-02 06:00:00,3.6748,3.4818,3.847,1.7622,2.6738,37.5,45.5,0.0693,0.9514,58.18,55.55,82.789
371,cell_08,2024-04-02 12:00:00,3.676,3.483,3.8393,1.7774,2.6774,40.94,48.94,0.069,0.9532,54.32,53.92,82.781
372,cell_08,2024-04-02 18:00:00,3.6614,3.4644,3.8258,1.7967,2.7743,36.67,44.67,0.0734,0.9396,56.82,54.82,83.278
373,cell_08,2024-04-03 00:00:00,3.674,3.4801,3.8417,1.7983,2.6983,39.56,47.78,0.0491,0.9348,56.38,54.66,82.442
374,cell_08,2024-04-03 06:00:00,3.6862,3.4825,3.8481,1.7976,2.748,39.51,51.1,0.0796,0.9343,57.08,53.8,83.194
375,cell_08,2024-04-03 12:00:00,3.6828,3.4905,3.8412,1.8572,2.7572,39.41,48.79,0.0964,0.9708,55.26,53.2,83.075
376,cell_08,2024-04-03 18:00:00,3.6703,3.4716,3.8288,1.7162,2.6372,35.48,43.48,0.0753,0.9417,56.05,57.54,82.95
377,cell_08,2024-04-04 00:00:00,3.6732,3.4775,3.8471,1.8167,2.7167,35.97,51.7,0.1108,0.9507,53.39,50.75,82.838
378,cell_08,2024-04-04 06:00:00,3.66,3.4678,3.8205,1.8165,2.7165,39.18,47.18,0.1095,0.9546,56.47,54.64,83.118
379,cell_08,2024-04-04 12:00:00,3.6674,3.4658,3.8268,1.7369,2.6535,37.62,45.62,0.1018,0.9498,55.12,57.04,82.692
380,cell_08,2024-04-04 18:00:00,3.6706,3.4774,3.8473,1.8267,2.7727,38.04,46.04,0.0453,0.9485,52.28,50.41,82.69
381,cell_08,2024-04-05 00:00:00,3.6806,3.4877,3.8392,1.8186,2.7186,38.36,46.36,0.1127,0.9482,57.27,52.63,82.844
382,cell_08,2024-04-05 06:00:00,3.6679,3.4763,3.8263,1.7978,2.7424,37.42,45.42,0.0793,0.9548,58.23,51.29,83.34
383,cell_08,2024-04-05 12:00:00,3.6632,3.4653,3.822,1.6791,2.631,37.16,46.19,0.1176,0.9396,57.91,55.3,82.371
384,cell_08,2024-04-05 18:00:00,3.682,3.4832,3.8406,1.8482,2.7482,39.0,47.0,0.0719,0.9456,51.23,51.85,82.975
385,cell_08,2024-04-06 00:00:00,3.6699,3.4769,3.8297,1.8113,2.8056,36.14,46.11,0.0812,0.927,54.28,49.56,82.781
386,cell_08,2024-04-06 06:00:00,3.6657,3.4726,3.8383,1.8202,2.7574,38.24,47.87,0.0858,0.9314,51.97,52.63,82.758
387,cell_08,2024-04-06 12:00:00,3.6817,3.4868,3.8489,1.6305,2.5305,38.0,46.0,0.0654,0.937,58.46,57.5,82.366
388,cell_08,2024-04-06 18:00:00,3.678,3.4838,3.8369,1.7734,2.7041,38.96,48.8,0.0516,0.9585,54.15,50.81,82.298
389,cell_08,2024-04-07 00:00:00,3.6713,3.4669,3.8582,1.7283,2.6802,42.58,50.58,0.036,0.9473,59.06,55.32,82.275
390,cell_08,2024-04-07 06:00:00,3.6688,3.4726,3.828,1.8647,2.7942,37.53,45.53,0.1431,0.957,51.81,52.17,81.529
1,cell_09,2024-01-01 00:00:00,3.6953,3.5458,3.8452,0.9506,1.5385,25.26,33.26,0.0944,0.9508,121.55,125.62,100.199
2,cell_09,2024-01-01 06:00:00,3.712,3.5521,3.8637,1.0003,1.5003,24.67,32.67,0.1593,0.9334,121.81,112.18,99.945
3,cell_09,2024-01-01 12:00:00,3.6957,3.5446,3.8634,0.9096,1.4732,25.82,36.0,0.1675,0.9815,136.64,129.34,99.575
4,cell_09,2024-01-01 18:00:00,3.7067,3.5562,3.8612,0.9983,1.4983,22.28,30.28,0.1693,0.9439,115.57,116.63,99.802
5,cell_09,2024-01-02 00:00:00,3.707,3.5566,3.857,1.0157,1.5157,24.19,34.12,0.1307,0.9561,113.32,117.31,99.865
6,cell_09,2024-01-02 06:00:00,3.6966,3.5378,3.8468,1.0224,1.5236,23.68,31.68,0.1705,0.9649,121.54,108.5,99.526
7,cell_09,2024-01-02 12:00:00,3.6876,3.5229,3.8474,0.95,1.45,23.84,31.84,0.1613,0.9529,128.48,123.97,100.111
8,cell_09,2024-01-02 18:00:00,3.6912,3.5412,3.8412,0.9631,1.4631,24.77,32.77,0.1612,0.9377,130.45,118.47,100.001
9,cell_09,2024-01-03 00:00:00,3.7125,3.5478,3.8626,1.0124,1.5597,23.63,32.73,0.1378,0.951,120.79,111.64,99.807
10,cell_09,2024-01-03 06:00:00,3.7054,3.5543,3.8654,1.0625,1.5625,27.52,35.52,0.1473,0.9316,116.35,107.22,100.296
11,cell_09,2024-01-03 12:00:00,3.7012,3.5508,3.8543,1.0046,1.5795,25.68,35.14,0.1866,0.9467,118.81,112.5,99.843
12,cell_09,2024-01-03 18:00:00,3.695,3.5393,3.8448,0.9721,1.4917,23.81,32.11,0.1835,0.9668,120.75,122.47,100.444
13,cell_09,2024-01-04 00:00:00,3.7172,3.5534,3.8672,1.0485,1.5485,22.39,30.39,0.149,0.9359,115.15,113.72,99.919
14,cell_09,2024-01-04 06:00:00,3.6908,3.5399,3.841,1.0065,1.5532,24.12,32.12,0.1538,0.9418,117.13,114.81,99.649
15,cell_09,2024-01-04 12:00:00,3.7009,3.55,3.8511,1.0089,1.5271,24.51,32.51,0.1061,0.9685,118.17,108.96,99.658
16,cell_09,2024-01-04 18:00:00,3.705,3.5549,3.858,1.0399,1.5399,24.05,32.74,0.1741,0.9483,115.53,108.67,99.962
17,cell_09,2024-01-05 00:00:00,3.6864,3.5291,3.8462,0.9952,1.4952,28.81,37.92,0.1649,0.9411,114.43,112.37,99.614
18,cell_09,2024-01-05 06:00:00,3.6924,3.5277,3.8466,0.9533,1.5283,22.52,31.84,0.1569,0.9539,127.21,121.71,99.978
19,cell_09,2024-01-05 12:00:00,3.6951,3.544,3.8452,0.9923,1.4923,25.08,33.08,0.138,0.9453,119.0,109.49,99.815
20,cell_09,2024-01-05 18:00:00,3.7083,3.5579,3.8584,1.0556,1.5556,24.81,32.81,0.1513,0.9228,117.0,109.54,99.808
21,cell_09,2024-01-06 00:00:00,3.6955,3.5409,3.8598,1.0946,1.5946,24.63,33.05,0.1793,0.9364,104.68,103.7,99.923
22,cell_09,2024-01-06 06:00:00,3.686,3.5366,3.8359,0.9391,1.4635,22.09,30.91,0.1572,0.9706,128.81,118.62,100.236
23,cell_09,2024-01-06 12:00:00,3.6843,3.5338,3.8421,1.0819,1.5819,24.94,32.94,0.2026,0.9533,109.12,100.3,99.772
24,cell_09,2024-01-06 18:00:00,3.6923,3.5371,3.8488,0.9817,1.4817,25.27,33.44,0.1662,0.9646,117.26,110.66,99.99
25,cell_09,2024-01-07 00:00:00,3.6852,3.5255,3.8428,1.001,1.501,26.06,34.06,0.1316,0.9397,118.92,118.67,100.068
26,cell_09,2024-01-07 06:00:00,3.707,3.5452,3.8616,1.085,1.5872,25.72,33.86,0.1418,0.9494,109.13,105.47,99.572
27,cell_09,2024-01-07 12:00:00,3.7082,3.5584,3.8657,0.9795,1.4938,26.83,34.83,0.1358,0.9483,125.73,117.12,100.092
28,cell_09,2024-01-07 18:00:00,3.7003,3.5447,3.8503,0.9863,1.4863,21.93,29.93,0.1672,0.9445,117.65,109.91,100.18
29,cell_09,2024-01-08 00:00:00,3.6977,3.5329,3.8627,0.9679,1.4679,24.65,33.7,0.1731,0.9521,128.37,121.42,100.225
30,cell_09,2024-01-08 06:00:00,3.7068,3.5305,3.857,1.0019,1.5099,28.76,36.76,0.1843,0.9389,113.9,109.88,99.602
31,cell_09,2024-01-08 12:00:00,3.7064,3.5507,3.8597,1.0156,1.5761,26.59,35.05,0.1434,0.9621,117.9,110.46,99.623
32,cell_09,2024-01-08 18:00:00,3.69,3.53,3.8401,0.9656,1.5076,22.82,31.8,0.1594,0.9547,126.02,119.78,99.919
33,cell_09,2024-01-09 00:00:00,3.6914,3.5411,3.8414,1.0725,1.5725,25.13,33.79,0.1756,0.9483,106.35,102.1,99.902
34,cell_09,2024-01-09 06:00:00,3.707,3.5568,3.857,0.9626,1.5126,23.43,31.43,0.181,0.9513,119.22,122.05,99.941
35,cell_09,2024-01-09 12:00:00,3.7023,3.5419,3.858,1.0249,1.5249,24.35,32.35,0.1254,0.947,114.16,114.88,99.761
36,cell_09,2024-01-09 18:00:00,3.706,3.5558,3.864,1.0013,1.5013,28.0,40.26,0.1624,0.9328,118.33,114.0,99.924
37,cell_09,2024-01-10 00:00:00,3.6897,3.5359,3.8402,1.0622,1.6342,26.44,37.23,0.1261,0.9401,110.24,104.86,99.102
38,cell_09,2024-01-10 06:00:00,3.6926,3.5284,3.8425,0.9598,1.4827,22.72,32.39,0.138,0.9482,131.0,115.75,100.066
39,cell_09,2024-01-10 12:00:00,3.7046,3.5475,3.8675,1.0286,1.538,23.85,32.4,0.1239,0.9465,112.77,113.44,99.998
40,cell_09,2024-01-10 18:00:00,3.6923,3.5337,3.8426,1.1211,1.6215,25.0,33.0,0.1376,0.9565,110.55,99.37,99.39
41,cell_09,2024-01-11 00:00:00,3.6842,3.5333,3.8344,0.9279,1.4431,24.6,32.6,0.121,0.9556,134.55,126.37,99.617
42,cell_09,2024-01-11 06:00:00,3.6934,3.5436,3.8434,0.955,1.4553,25.47,33.47,0.1264,0.9444,121.66,122.37,100.06
43,cell_09,2024-01-11 12:00:00,3.6973,3.5247,3.8722,1.1042,1.6042,23.84,31.84,0.1319,0.9404,111.0,101.2,99.566
44,cell_09,2024-01-11 18:00:00,3.7165,3.5533,3.8667,0.9933,1.4933,24.45,32.45,0.1561,0.9575,126.38,111.1,99.648
45,cell_09,2024-01-12 00:00:00,3.6918,3.5336,3.85,1.0057,1.5095,23.82,33.73,0.1507,0.9519,116.44,111.78,100.109
46,cell_09,2024-01-12 06:00:00,3.6996,3.5498,3.8496,0.9834,1.4834,24.45,32.45,0.1171,0.9438,122.26,114.19,100.167
47,cell_09,2024-01-12 12:00:00,3.7193,3.5674,3.8697,1.0827,1.5827,26.06,35.77,0.2048,0.9386,112.84,109.51,99.238
48,cell_09,2024-01-12 18:00:00,3.6882,3.526,3.8385,0.9193,1.4328,25.45,35.2,0.1402,0.9432,132.84,124.95,99.433
49,cell_09,2024-01-13 00:00:00,3.7063,3.5557,3.8564,1.0619,1.6109,23.95,36.6,0.1234,0.9539,116.52,108.9,99.782
50,cell_09,2024-01-13 06:00:00,3.6924,3.5408,3.8426,0.9261,1.4261,26.7,34.7,0.1617,0.9669,127.18,119.88,99.663
51,cell_09,2024-01-13 12:00:00,3.7035,3.5465,3.8537,0.9217,1.4217,26.6,34.6,0.1499,0.9479,124.83,121.5,99.656
52,cell_09,2024-01-13 18:00:00,3.7213,3.5659,3.872,0.9457,1.4457,25.0,33.24,0.1337,0.9417,127.4,118.51,98.658
53,cell_09,2024-01-14 00:00:00,3.7062,3.5378,3.8696,0.9936,1.4936,24.61,33.73,0.1578,0.9716,117.48,119.11,98.858
54,cell_09,2024-01-14 06:00:00,3.7015,3.5514,3.8515,0.9643,1.4643,27.64,35.64,0.1366,0.9463,126.24,120.28,99.98
55,cell_09,2024-01-14 12:00:00,3.69,3.5385,3.8476,0.9613,1.51,27.41,35.41,0.1441,0.9421,124.09,113.9,99.677
56,cell_09,2024-01-14 18:00:00,3.6973,3.5242,3.8544,0.9536,1.4536,22.73,31.84,0.1793,0.9459,124.5,124.9,99.346
57,cell_09,2024-01-15 00:00:00,3.6926,3.5308,3.8432,0.9545,1.4774,26.79,34.79,0.1525,0.9454,129.04,115.22,98.867
58,cell_09,2024-01-15 06:00:00,3.6842,3.532,3.8346,0.9534,1.4534,27.59,35.59,0.1623,0.9627,126.51,120.04,99.115
59,cell_09,2024-01-15 12:00:00,3.6778,3.5184,3.8281,1.0117,1.542,25.98,33.98,0.1396,0.9333,119.38,116.44,99.411
60,cell_09,2024-01-15 18:00:00,3.6899,3.537,3.8573,0.9682,1.5265,24.3,37.24,0.1531,0.9559,128.25,117.78,98.825
61,cell_09,2024-01-16 00:00:00,3.6982,3.5311,3.8487,0.8667,1.3667,24.48,34.15,0.1346,0.9499,133.95,136.09,99.028
62,cell_09,2024-01-16 06:00:00,3.7102,3.5504,3.8968,0.9981,1.5548,27.57,36.68,0.1337,0.9444,121.7,117.63,99.352
63,cell_09,2024-01-16 12:00:00,3.6917,3.5403,3.8497,1.0375,1.615,26.25,34.25,0.1418,0.9466,113.33,103.89,99.417
64,cell_09,2024-01-16 18:00:00,3.7005,3.5459,3.8544,0.9861,1.5534,25.82,35.2,0.1361,0.9475,121.77,116.8,99.083
65,cell_09,2024-01-17 00:00:00,3.6823,3.5269,3.8414,0.937,1.437,28.5,36.5,0.1708,0.9509,131.52,123.92,99.534
66,cell_09,2024-01-17 06:00:00,3.6913,3.5354,3.8415,1.0373,1.5373,23.49,31.89,0.1616,0.9455,120.01,107.91,99.525
67,cell_09,2024-01-17 12:00:00,3.6735,3.517,3.8359,0.9314,1.4314,24.86,33.35,0.1042,0.9493,126.18,125.96,98.655
68,cell_09,2024-01-17 18:00:00,3.7219,3.5654,3.872,0.9839,1.4929,25.28,33.28,0.1845,0.9422,125.61,119.15,99.684
69,cell_09,2024-01-18 00:00:00,3.7013,3.546,3.8602,0.9989,1.4989,24.68,32.68,0.1628,0.9718,117.61,112.01,99.543
70,cell_09,2024-01-18 06:00:00,3.7005,3.5487,3.8509,1.054,1.557,22.24,30.24,0.1729,0.9601,114.83,104.23,99.255
71,cell_09,2024-01-18 12:00:00,3.7041,3.552,3.8545,1.0289,1.5289,26.51,34.51,0.1466,0.9549,120.01,106.54,99.151
72,cell_09,2024-01-18 18:00:00,3.7245,3.573,3.8925,1.0119,1.5892,23.87,31.87,0.1201,0.9456,120.1,108.72,99.429
73,cell_09,2024-01-19 00:00:00,3.6947,3.5421,3.845,1.0465,1.5704,23.85,31.85,0.1235,0.9582,116.27,109.24,99.353
74,cell_09,2024-01-19 06:00:00,3.6888,3.5365,3.8393,0.9421,1.4421,24.46,34.59,0.1841,0.953,130.45,121.69,99.073
75,cell_09,2024-01-19 12:00:00,3.7195,3.5575,3.8794,1.079,1.5853,24.65,35.78,0.1175,0.9512,108.07,101.38,99.636
76,cell_09,2024-01-19 18:00:00,3.6855,3.5318,3.8362,0.8467,1.3593,24.82,32.82,0.1211,0.9447,143.07,133.32,98.523
77,cell_09,2024-01-20 00:00:00,3.7114,3.5588,3.8755,1.0714,1.5955,26.45,36.67,0.1413,0.9527,112.36,102.52,98.955
78,cell_09,2024-01-20 06:00:00,3.6982,3.5267,3.8486,0.9579,1.4614,26.75,34.75,0.1223,0.9668,124.95,123.26,99.289
79,cell_09,2024-01-20 12:00:00,3.703,3.5509,3.8535,1.019,1.5663,24.61,32.61,0.1607,0.9508,122.29,115.07,99.139
80,cell_09,2024-01-20 18:00:00,3.6847,3.5221,3.8432,1.0724,1.5724,24.1,32.1,0.1622,0.9474,110.21,101.35,99.364
81,cell_09,2024-01-21 00:00:00,3.724,3.5648,3.8799,1.028,1.528,24.81,32.81,0.1583,0.951,112.19,106.63,98.736
82,cell_09,2024-01-21 06:00:00,3.6948,3.5425,3.8453,1.0186,1.608,23.66,32.73,0.1377,0.9504,120.68,116.07,99.078
83,cell_09,2024-01-21 12:00:00,3.6922,3.541,3.8425,1.0433,1.5433,24.96,32.96,0.1558,0.9445,110.84,106.42,99.5
84,cell_09,2024-01-21 18:00:00,3.7035,3.5503,3.8572,0.926,1.4381,23.58,31.58,0.1857,0.9426,131.05,125.56,98.706
85,cell_09,2024-01-22 00:00:00,3.6922,3.5363,3.845,0.9335,1.4335,28.19,36.19,0.1213,0.9579,132.82,115.27,99.082
86,cell_09,2024-01-22 06:00:00,3.7027,3.5502,3.8532,1.0136,1.6214,25.19,33.19,0.1723,0.9621,120.97,110.03,98.995
87,cell_09,2024-01-22 12:00:00,3.6863,3.5344,3.8441,0.9901,1.5044,24.19,32.85,0.1662,0.9727,121.91,115.67,99.263
88,cell_09,2024-01-22 18:00:00,3.7004,3.5485,3.8564,0.9844,1.4844,26.06,35.33,0.1479,0.9546,126.14,113.75,99.272
89,cell_09,2024-01-23 00:00:00,3.6927,3.5297,3.8435,1.0619,1.6164,23.15,31.88,0.1533,0.9512,111.96,109.73,99.184
90,cell_09,2024-01-23 06:00:00,3.6908,3.5384,3.8412,1.0576,1.5576,23.93,33.82,0.1571,0.959,107.64,112.18,99.067
91,cell_09,2024-01-23 12:00:00,3.6893,3.5373,3.8412,0.954,1.4882,25.64,33.64,0.1305,0.9409,127.68,118.68,99.173
92,cell_09,2024-01-23 18:00:00,3.7075,3.5553,3.858,1.0221,1.5736,25.2,36.83,0.1174,0.9564,118.88,110.11,99.105
93,cell_09,2024-01-24 00:00:00,3.6952,3.5394,3.8456,0.9218,1.5231,26.57,34.57,0.1681,0.9604,133.78,125.25,99.145
94,cell_09,2024-01-24 06:00:00,3.6969,3.5447,3.8473,0.9206,1.4318,20.91,28.91,0.1251,0.9602,128.01,126.04,99.136
95,cell_09,2024-01-24 12:00:00,3.7018,3.5356,3.8526,0.9554,1.4578,26.23,34.23,0.1281,0.9667,119.14,111.91,98.338
96,cell_09,2024-01-24 18:00:00,3.7096,3.5564,3.8602,0.9974,1.4974,24.18,32.56,0.1397,0.944,114.15,112.19,98.801
97,cell_09,2024-01-25 00:00:00,3.6884,3.5301,3.8392,0.9673,1.4673,23.24,31.24,0.1557,0.9451,120.2,115.98,98.416
98,cell_09,2024-01-25 06:00:00,3.7011,3.5472,3.8648,1.0226,1.5226,22.42,30.42,0.14,0.9478,119.93,108.44,99.285
99,cell_09,2024-01-25 12:00:00,3.689,3.5358,3.8396,0.9992,1.4992,24.17,32.17,0.1355,0.9388,118.81,115.71,98.725
100,cell_09,2024-01-25 18:00:00,3.6954,3.5412,3.8476,1.0557,1.5557,27.38,35.38,0.1691,0.9554,108.07,110.49,98.318
101,cell_09,2024-01-26 00:00:00,3.7086,3.5552,3.8593,1.0273,1.5666,26.45,34.45,0.1433,0.9568,112.24,113.43,98.629
102,cell_09,2024-01-26 06:00:00,3.6739,3.5196,3.8379,0.9481,1.4481,27.45,37.06,0.134,0.9556,122.49,119.82,98.261
103,cell_09,2024-01-26 12:00:00,3.6885,3.5313,3.8559,1.045,1.5688,24.83,32.83,0.1579,0.9515,112.89,110.79,98.509
104,cell_09,2024-01-26 18:00:00,3.696,3.5432,3.8466,0.9569,1.4569,25.16,33.16,0.1512,0.9601,128.21,114.49,98.883
105,cell_09,2024-01-27 00:00:00,3.7025,3.5502,3.8602,1.0206,1.5206,22.63,30.63,0.1506,0.9558,122.27,105.18,99.107
106,cell_09,2024-01-27 06:00:00,3.7107,3.5583,3.8821,0.9754,1.4754,22.63,31.77,0.1589,0.944,123.04,115.9,99.023
107,cell_09,2024-01-27 12:00:00,3.6809,3.5208,3.8316,1.0662,1.5779,24.78,32.78,0.1473,0.9205,109.72,104.41,98.583
108,cell_09,2024-01-27 18:00:00,3.7122,3.5461,3.8727,1.0366,1.6051,22.94,30.94,0.1669,0.9467,110.66,112.92,98.711
109,cell_09,2024-01-28 00:00:00,3.7034,3.5503,3.854,0.9654,1.4654,23.71,32.28,0.1214,0.9504,122.93,120.2,98.782
110,cell_09,2024-01-28 06:00:00,3.6964,3.5227,3.8471,0.9807,1.4831,25.06,33.06,0.1748,0.9505,122.72,113.85,99.175
111,cell_09,2024-01-28 12:00:00,3.6828,3.5286,3.8336,1.1635,1.6877,26.91,34.91,0.1317,0.9482,99.65,91.44,98.319
112,cell_09,2024-01-28 18:00:00,3.6927,3.5401,3.8432,0.937,1.437,25.01,34.68,0.1173,0.9446,124.5,117.54,98.953
113,cell_09,2024-01-29 00:00:00,3.7075,3.5354,3.8693,0.964,1.464,22.96,30.96,0.1342,0.9415,126.22,114.39,98.172
114,cell_09,2024-01-29 06:00:00,3.6985,3.5457,3.8506,0.9664,1.4904,22.27,30.27,0.143,0.9397,124.71,118.76,98.854
115,cell_09,2024-01-29 12:00:00,3.6957,3.5262,3.8465,0.9421,1.4421,25.18,33.18,0.1353,0.9543,124.61,124.02,98.314
116,cell_09,2024-01-29 18:00:00,3.6877,3.5335,3.8419,0.9473,1.4473,24.06,34.03,0.1307,0.9609,125.23,114.81,98.295
117,cell_09,2024-01-30 00:00:00,3.705,3.551,3.8648,0.9946,1.4946,25.17,33.33,0.1702,0.9375,118.8,116.2,98.415
118,cell_09,2024-01-30 06:00:00,3.6959,3.5416,3.8468,1.0238,1.5238,24.69,32.69,0.1326,0.9494,111.43,112.05,98.267
119,cell_09,2024-01-30 12:00:00,3.6956,3.5294,3.8463,0.9203,1.4203,24.89,32.89,0.1048,0.9579,133.36,120.28,98.628
