cell_id,usage_profile,cycle_id,timestamp,voltage_mean,voltage_min,voltage_max,current_mean,current_max,temperature_mean,temperature_max,soc_min,soc_max,charge_time_min,discharge_time_min,soh_ground_truth,charge_time,discharge_depth,c_rate,internal_resistance_proxy,cumulative_time_above_40C,cumulative_deep_dod_cycles,cumulative_cycle_count
CELL_06,aggressive,254,2025-01-26 07:48:48,3.589,2.968,4.197,9.133,13.405,43.03,47.76,8.14,98.52,32.23,31.0,83.268,32.23,90.38,1.8265999999999998,0.287687265917603,254,254,254
CELL_06,aggressive,255,2025-01-26 09:52:43,3.596,2.978,4.254,9.586,14.353,48.82,54.09,0.19,99.19,28.41,29.33,83.182,28.41,99.0,1.9172,0.26767358925949225,255,255,255
CELL_06,aggressive,256,2025-01-26 12:05:16,3.6,3.01,4.2,7.868,10.862,41.99,47.51,1.14,98.25,40.03,37.33,83.137,40.03,97.11,1.5736,0.39746158984635954,256,256,256
CELL_06,aggressive,257,2025-01-26 13:40:52,3.628,3.013,4.232,9.427,13.117,40.88,45.91,2.78,97.39,31.78,32.9,83.065,31.78,94.61,1.8854,0.3303523035230352,257,257,257
CELL_06,aggressive,258,2025-01-26 15:31:16,3.573,3.026,4.191,8.69,12.203,45.55,52.03,0.86,97.67,39.43,33.66,82.993,39.43,96.81,1.738,0.33162539140335895,258,258,258
CELL_06,aggressive,259,2025-01-26 18:45:45,3.612,3.008,4.213,8.329,10.264,49.75,53.94,3.22,99.81,40.04,38.76,82.918,40.04,96.59,1.6658000000000002,0.6227390180878557,259,259,259
CELL_06,aggressive,260,2025-01-26 21:08:10,3.604,2.989,4.237,9.077,11.318,42.91,49.82,1.23,96.84,39.59,32.72,82.857,39.59,95.61,1.8154,0.5568942436412317,260,260,260
CELL_06,aggressive,261,2025-01-27 00:00:36,3.577,2.951,4.195,8.251,11.174,41.98,48.93,4.16,97.9,40.01,30.17,82.799,40.01,93.74000000000001,1.6502,0.4255901471091345,261,261,261
CELL_06,aggressive,262,2025-01-27 02:20:32,3.603,3.063,4.192,10.043,12.221,44.15,48.51,4.17,99.62,32.98,27.65,82.712,32.98,95.45,2.0086,0.5183654729109273,262,262,262
CELL_06,aggressive,263,2025-01-27 05:27:41,3.638,3.04,4.244,8.428,11.2,46.96,53.07,0.0,96.96,38.93,33.21,82.654,38.93,96.96,1.6856000000000002,0.4343434343434345,263,263,263
CELL_06,aggressive,264,2025-01-27 07:11:02,3.618,2.972,4.218,9.298,12.38,47.89,52.26,0.63,99.63,35.03,29.32,82.571,35.03,99.0,1.8596,0.4042829331602854,264,264,264
CELL_06,aggressive,265,2025-01-27 10:18:31,3.657,3.054,4.25,8.504,10.586,47.24,53.84,3.15,98.06,33.96,34.45,82.495,33.96,94.91,1.7007999999999999,0.5744476464937559,265,265,265
CELL_06,aggressive,266,2025-01-27 13:06:42,3.612,2.967,4.252,9.106,12.671,46.24,52.7,13.05,98.28,32.94,27.71,82.439,32.94,85.23,1.8212,0.3604488078541374,266,266,266
CELL_06,aggressive,267,2025-01-27 15:26:29,3.604,2.961,4.225,9.185,11.531,45.07,48.71,8.92,99.58,33.97,32.37,82.378,33.97,90.66,1.8370000000000002,0.5387894288150041,267,267,267
CELL_06,aggressive,268,2025-01-27 18:15:31,3.658,3.093,4.175,9.872,12.035,44.33,47.96,0.56,98.96,30.82,27.59,82.309,30.82,98.39999999999999,1.9744,0.5002311604253351,268,268,268
CELL_06,aggressive,269,2025-01-27 20:07:31,3.592,2.972,4.249,9.244,13.724,49.24,53.63,0.0,96.07,29.38,29.45,82.22,29.38,96.07,1.8488,0.28504464285714276,269,269,269
CELL_06,aggressive,270,2025-01-27 22:13:21,3.628,3.066,4.207,8.986,11.771,44.01,48.14,1.6,97.48,33.12,29.05,82.154,33.12,95.88000000000001,1.7972000000000001,0.40969479353680427,270,270,270
CELL_06,aggressive,271,2025-01-28 00:40:45,3.623,2.953,4.192,9.05,11.45,42.53,48.15,5.87,97.16,31.46,30.56,82.104,31.46,91.28999999999999,1.81,0.5162500000000004,271,271,271
CELL_06,aggressive,272,2025-01-28 03:02:42,3.644,3.056,4.273,8.599,10.438,45.98,52.91,4.02,98.93,32.53,32.42,82.039,32.53,94.91000000000001,1.7198,0.6617727025557365,272,272,272
CELL_06,aggressive,273,2025-01-28 05:18:54,3.598,3.023,4.203,9.288,11.7,38.98,42.77,6.85,97.45,38.47,30.32,81.968,38.47,90.60000000000001,1.8576000000000001,0.4892205638474298,273,273,273
CELL_06,aggressive,274,2025-01-28 07:54:49,3.555,3.006,4.182,9.86,14.284,43.4,49.69,2.99,99.51,36.73,31.14,81.889,36.73,96.52000000000001,1.972,0.26582278481012667,274,274,274
CELL_06,aggressive,275,2025-01-28 09:48:01,3.595,2.925,4.195,8.385,11.981,47.4,50.83,0.0,96.77,44.57,35.49,81.825,44.57,96.77,1.677,0.353170189098999,275,275,275
CELL_06,aggressive,276,2025-01-28 12:53:49,3.555,2.907,4.246,8.568,10.951,41.91,45.06,3.64,99.45,35.89,32.82,81.775,35.89,95.81,1.7136,0.5618967687788502,276,276,276
CELL_06,aggressive,277,2025-01-28 15:18:36,3.65,3.034,4.209,8.541,11.063,46.83,50.65,2.23,96.47,37.01,29.63,81.716,37.01,94.24,1.7082000000000002,0.46590007930214106,277,277,277
CELL_06,aggressive,278,2025-01-28 16:56:50,3.558,2.952,4.233,9.627,12.175,47.07,50.16,0.0,96.77,33.17,31.14,81.632,33.17,96.77,1.9254000000000002,0.5027472527472526,278,278,278
CELL_06,aggressive,279,2025-01-28 19:38:25,3.606,2.967,4.208,9.962,12.432,48.53,53.87,8.89,96.08,31.64,25.29,81.541,31.64,87.19,1.9924,0.5024291497975708,279,279,279
CELL_06,aggressive,280,2025-01-28 22:07:58,3.553,2.913,4.18,8.724,12.313,45.5,51.17,0.0,98.97,36.19,34.32,81.466,36.19,98.97,1.7448000000000001,0.35302312621900245,280,280,280
CELL_06,aggressive,281,2025-01-29 00:14:02,3.647,3.082,4.192,8.924,10.815,47.15,53.0,9.61,98.7,34.77,31.4,81.392,34.77,89.09,1.7848,0.586991010047594,281,281,281
CELL_06,aggressive,282,2025-01-29 02:12:40,3.681,3.037,4.268,8.719,11.748,43.96,50.14,2.69,98.71,33.93,27.91,81.333,33.93,96.02,1.7437999999999998,0.406404754044239,282,282,282
CELL_06,aggressive,283,2025-01-29 04:09:10,3.587,2.962,4.221,9.553,12.959,46.47,50.94,5.66,99.67,29.91,26.36,81.267,29.91,94.01,1.9106,0.36964180857310636,283,283,283
CELL_06,aggressive,284,2025-01-29 06:19:15,3.622,2.993,4.192,8.597,11.289,43.82,49.32,0.95,99.95,33.09,33.12,81.208,33.09,99.0,1.7193999999999998,0.4453937592867757,284,284,284
CELL_06,aggressive,285,2025-01-29 08:50:07,3.508,2.927,4.188,9.268,12.556,45.89,52.72,0.62,99.62,29.15,30.28,81.132,29.15,99.0,1.8536000000000001,0.38351581508515825,285,285,285
CELL_06,aggressive,286,2025-01-29 11:36:04,3.681,3.086,4.247,9.54,13.477,40.45,45.47,5.5,97.51,34.81,30.54,81.081,34.81,92.01,1.908,0.2948945897891795,286,286,286
CELL_06,aggressive,287,2025-01-29 14:26:43,3.585,2.947,4.247,9.541,13.779,49.5,55.54,0.27,99.27,31.91,32.82,80.982,31.91,99.0,1.9082000000000001,0.3067484662576687,287,287,287
CELL_06,aggressive,288,2025-01-29 17:20:12,3.593,2.948,4.25,9.229,11.916,45.04,51.54,0.0,96.7,33.61,31.1,80.903,33.61,96.7,1.8457999999999999,0.4845552660960177,288,288,288
CELL_06,aggressive,289,2025-01-29 19:39:55,3.584,3.013,4.214,8.59,10.546,44.42,48.55,6.21,96.04,34.52,31.49,80.837,34.52,89.83000000000001,1.718,0.6140081799591006,289,289,289
CELL_06,aggressive,290,2025-01-29 21:26:32,3.64,3.042,4.232,9.422,11.315,46.04,52.91,2.26,97.78,31.47,31.72,80.76,31.47,95.52,1.8844,0.6286318013734818,290,290,290
CELL_06,aggressive,291,2025-01-29 23:17:50,3.66,3.086,4.226,8.535,11.527,46.22,50.06,0.9,99.06,35.13,30.26,80.685,35.13,98.16,1.707,0.3810160427807488,291,291,291
CELL_06,aggressive,292,2025-01-30 01:32:12,3.601,2.983,4.232,8.388,12.441,45.47,50.08,3.22,98.16,39.19,35.42,80.614,39.19,94.94,1.6776,0.308166790032075,292,292,292
CELL_06,aggressive,293,2025-01-30 04:01:18,3.614,2.939,4.27,9.001,13.114,45.02,49.45,8.38,97.07,34.98,30.71,80.556,34.98,88.69,1.8001999999999998,0.32360807196693386,293,293,293
CELL_06,aggressive,294,2025-01-30 06:00:07,3.664,3.063,4.257,9.185,12.534,40.14,46.3,10.53,99.27,34.68,27.45,80.503,34.68,88.74,1.8370000000000002,0.35652433562257374,294,294,294
CELL_06,aggressive,295,2025-01-30 08:05:56,3.593,2.983,4.273,9.298,12.877,45.35,48.95,4.4,98.75,29.31,29.86,80.414,29.31,94.35,1.8596,0.36043587594300064,295,295,295
CELL_06,aggressive,296,2025-01-30 10:33:14,3.56,2.943,4.186,9.301,12.408,42.93,46.32,2.94,97.37,31.2,29.94,80.362,31.2,94.43,1.8602,0.4000643707756679,296,296,296
CELL_06,aggressive,297,2025-01-30 13:27:22,3.624,2.998,4.235,8.8,11.421,44.8,50.45,0.0,96.67,34.51,31.12,80.288,34.51,96.67,1.7600000000000002,0.4719572682182376,297,297,297
CELL_06,aggressive,298,2025-01-30 16:03:55,3.602,2.998,4.249,9.089,11.596,44.72,50.08,6.57,96.8,29.38,29.56,80.227,29.38,90.22999999999999,1.8178,0.49900279218189053,298,298,298
CELL_06,aggressive,299,2025-01-30 18:59:36,3.619,3.018,4.251,9.058,11.017,44.87,50.64,8.26,96.91,26.92,29.08,80.166,26.92,88.64999999999999,1.8115999999999999,0.629402756508423,299,299,299
CELL_06,aggressive,300,2025-01-30 20:43:26,3.57,2.956,4.189,9.655,11.854,46.55,50.18,0.49,99.49,30.28,32.18,80.079,30.28,99.0,1.9309999999999998,0.5607094133697136,300,300,300
CELL_06,aggressive,301,2025-01-30 22:22:07,3.631,3.047,4.203,8.916,12.554,46.54,52.92,10.59,97.54,32.91,29.12,80.026,32.91,86.95,1.7832000000000001,0.31775700934579443,301,301,301
CELL_06,aggressive,302,2025-01-31 00:06:59,3.618,2.929,4.255,9.304,12.307,46.61,52.82,0.12,99.12,27.92,31.56,79.952,27.92,99.0,1.8608,0.44155844155844154,302,302,302
CELL_06,aggressive,303,2025-01-31 02:12:46,3.593,2.958,4.215,8.218,10.794,45.96,50.58,0.0,97.97,36.51,33.53,79.902,36.51,97.97,1.6436,0.4879658385093166,303,303,303
CELL_06,aggressive,304,2025-01-31 04:21:20,3.639,3.083,4.216,8.691,12.618,42.06,49.06,0.66,96.7,33.26,34.57,79.851,33.26,96.04,1.7382000000000002,0.288515406162465,304,304,304
CELL_06,aggressive,305,2025-01-31 07:03:23,3.565,2.927,4.227,7.529,9.171,41.71,46.35,10.49,98.84,38.87,36.13,79.804,38.87,88.35000000000001,1.5058,0.7917174177831916,305,305,305
CELL_06,aggressive,306,2025-01-31 08:53:24,3.633,3.017,4.203,8.816,12.293,44.94,49.35,1.88,96.83,36.45,32.88,79.751,36.45,94.95,1.7632,0.34109864825999453,306,306,306
CELL_06,aggressive,307,2025-01-31 10:57:10,3.672,3.075,4.227,9.308,12.143,46.94,53.24,8.74,97.28,38.84,28.41,79.671,38.84,88.54,1.8616,0.4063492063492063,307,307,307
CELL_06,aggressive,308,2025-01-31 13:27:21,3.593,3.035,4.184,9.012,11.316,44.68,47.83,2.36,97.47,32.19,31.36,79.604,32.19,95.11,1.8024,0.49869791666666663,308,308,308
CELL_06,aggressive,309,2025-01-31 16:20:00,3.535,2.9,4.247,8.82,12.283,44.7,48.4,0.0,96.41,39.28,32.76,79.526,39.28,96.41,1.764,0.38896910193473877,309,309,309
CELL_06,aggressive,310,2025-01-31 19:19:50,3.585,2.993,4.22,8.88,11.753,44.11,51.05,0.0,96.35,34.24,34.22,79.447,34.24,96.35,1.7760000000000002,0.4270797076226941,310,310,310
CELL_06,aggressive,311,2025-01-31 22:10:56,3.567,2.947,4.225,9.327,12.652,45.31,51.28,15.08,96.91,30.96,30.11,79.374,30.96,81.83,1.8654,0.38436090225563907,311,311,311
CELL_06,aggressive,312,2025-02-01 00:39:34,3.628,3.061,4.257,8.855,10.807,46.25,51.01,6.02,97.35,32.79,29.87,79.303,32.79,91.33,1.7710000000000001,0.6127049180327867,312,312,312
CELL_06,aggressive,313,2025-02-01 02:15:30,3.589,2.941,4.265,8.843,12.387,43.32,46.4,7.0,98.31,30.25,29.02,79.251,30.25,91.31,1.7686,0.37358916478555293,313,313,313
CELL_06,aggressive,314,2025-02-01 04:50:56,3.576,2.991,4.199,9.404,11.581,43.38,47.56,2.38,99.5,27.19,28.81,79.198,27.19,97.12,1.8808,0.5548920532843362,314,314,314
CELL_06,aggressive,315,2025-02-01 07:42:06,3.593,2.973,4.218,9.08,11.792,44.74,50.25,3.96,98.29,27.37,32.39,79.146,27.37,94.33000000000001,1.816,0.45907079646017707,315,315,315
CELL_06,aggressive,316,2025-02-01 10:14:22,3.591,3.05,4.25,9.659,12.274,43.66,47.89,7.81,97.74,30.09,33.35,79.078,30.09,89.92999999999999,1.9318000000000002,0.4588910133843216,316,316,316
CELL_06,aggressive,317,2025-02-01 11:48:55,3.675,3.076,4.265,9.6,13.469,48.37,51.49,4.2,98.37,30.46,27.34,78.989,30.46,94.17,1.92,0.30731455156371146,317,317,317
CELL_06,aggressive,318,2025-02-01 14:46:49,3.552,2.916,4.187,9.576,13.959,45.64,50.87,0.0,98.4,34.14,33.26,78.92,34.14,98.4,1.9152,0.2899840292037419,318,318,318
CELL_06,aggressive,319,2025-02-01 17:20:14,3.645,3.005,4.245,9.156,11.631,47.02,51.15,0.0,97.16,29.27,33.48,78.844,29.27,97.16,1.8312000000000002,0.5010101010101011,319,319,319
CELL_06,aggressive,320,2025-02-01 19:32:45,3.553,2.942,4.21,8.853,11.949,44.78,48.37,1.69,98.7,26.25,33.37,78.782,26.25,97.01,1.7706,0.4095607235142118,320,320,320
CELL_06,aggressive,321,2025-02-01 21:43:04,3.62,3.016,4.269,8.479,11.69,47.79,53.41,3.25,96.47,36.48,33.88,78.713,36.48,93.22,1.6957999999999998,0.3902211149174712,321,321,321
CELL_06,aggressive,322,2025-02-01 23:55:36,3.687,3.092,4.233,9.336,13.58,45.35,49.21,0.0,97.55,33.56,31.51,78.631,33.56,97.55,1.8672,0.2688501413760602,322,322,322
CELL_06,aggressive,323,2025-02-02 02:44:36,3.548,2.937,4.194,8.708,12.842,44.39,49.92,0.0,98.54,34.32,32.31,78.58,34.32,98.54,1.7416,0.30406386066763424,323,323,323
CELL_06,aggressive,324,2025-02-02 04:50:04,3.647,3.098,4.246,8.981,12.334,47.26,52.62,0.46,96.26,32.12,30.03,78.516,32.12,95.80000000000001,1.7962,0.34237995824634676,324,324,324
CELL_06,aggressive,325,2025-02-02 06:25:00,3.603,2.967,4.205,9.387,12.604,46.16,52.14,1.62,98.59,32.22,31.43,78.432,32.22,96.97,1.8774000000000002,0.38483058750388577,325,325,325
CELL_06,aggressive,326,2025-02-02 09:07:12,3.591,2.948,4.198,9.498,13.079,45.32,51.5,2.89,99.74,32.09,30.83,78.365,32.09,96.85,1.8996,0.34906450712091597,326,326,326
CELL_06,aggressive,327,2025-02-02 11:11:37,3.616,3.041,4.23,9.147,12.864,42.24,46.03,5.88,96.79,34.23,29.59,78.303,34.23,90.91000000000001,1.8294000000000001,0.3198816249663708,327,327,327
CELL_06,aggressive,328,2025-02-02 13:28:27,3.687,3.036,4.269,9.204,12.426,45.95,49.37,6.23,97.18,35.93,31.5,78.247,35.93,90.95,1.8408000000000002,0.3826815642458101,328,328,328
CELL_06,aggressive,329,2025-02-02 15:19:37,3.612,3.079,4.226,8.853,12.499,44.37,49.25,0.0,97.73,31.39,32.99,78.2,31.39,97.73,1.7706,0.31459133296763564,329,329,329
CELL_06,aggressive,330,2025-02-02 17:21:34,3.606,3.024,4.183,9.273,11.839,47.67,50.82,3.17,99.37,34.29,33.38,78.129,34.29,96.2,1.8546,0.4516757599376459,330,330,330
CELL_06,aggressive,331,2025-02-02 19:21:32,3.667,3.068,4.257,9.614,12.311,46.13,49.83,5.74,96.63,34.19,32.05,78.059,34.19,90.89,1.9228,0.44086021505376344,331,331,331
CELL_06,aggressive,332,2025-02-02 21:19:23,3.638,3.083,4.191,8.392,11.576,44.19,47.79,11.91,98.92,25.54,29.7,77.989,25.54,87.01,1.6784,0.3479899497487435,332,332,332
CELL_06,aggressive,333,2025-02-03 00:02:25,3.571,2.955,4.186,8.403,12.046,42.84,45.9,11.14,96.33,31.94,29.06,77.951,31.94,85.19,1.6806,0.33790831732088944,333,333,333
CELL_06,aggressive,334,2025-02-03 01:39:50,3.666,3.093,4.177,8.89,12.815,42.79,49.16,4.88,98.54,30.25,30.45,77.88,30.25,93.66000000000001,1.778,0.27617834394904456,334,334,334
CELL_06,aggressive,335,2025-02-03 03:33:44,3.609,2.952,4.223,8.81,10.607,42.54,48.48,4.16,98.97,38.61,30.44,77.803,38.61,94.81,1.762,0.7072899276572069,335,335,335
CELL_06,aggressive,336,2025-02-03 05:46:28,3.623,2.998,4.247,8.868,10.938,50.19,55.68,0.0,98.76,34.15,30.43,77.714,34.15,98.76,1.7736,0.603381642512077,336,336,336
CELL_06,aggressive,337,2025-02-03 08:20:49,3.575,3.005,4.224,9.224,12.642,44.57,49.03,0.69,99.69,31.73,33.53,77.627,31.73,99.0,1.8448,0.3566413107080165,337,337,337
CELL_06,aggressive,338,2025-02-03 09:52:02,3.633,3.075,4.216,9.757,13.968,39.89,43.16,3.29,98.63,28.56,30.86,77.562,28.56,95.33999999999999,1.9514,0.2709570173355497,338,338,338
CELL_06,aggressive,339,2025-02-03 12:38:21,3.563,2.943,4.218,9.566,11.611,44.43,47.56,6.71,98.52,30.44,26.87,77.503,30.44,91.81,1.9132000000000002,0.6234718826405867,339,339,339
CELL_06,aggressive,340,2025-02-03 14:56:44,3.612,3.005,4.189,9.359,12.682,46.44,50.99,2.45,96.03,32.02,28.63,77.436,32.02,93.58,1.8718,0.3563045440866687,340,340,340
CELL_06,aggressive,341,2025-02-03 16:42:21,3.525,2.925,4.194,8.999,13.259,44.89,50.23,0.9,96.01,37.83,29.5,77.36,37.83,95.11,1.7998,0.297887323943662,341,341,341
CELL_06,aggressive,342,2025-02-03 18:37:42,3.64,2.978,4.26,8.56,12.155,45.02,49.83,12.36,99.98,32.44,30.65,77.31,32.44,87.62,1.7120000000000002,0.35660639777468706,342,342,342
CELL_06,aggressive,343,2025-02-03 20:47:33,3.681,3.087,4.244,9.131,13.399,41.36,44.95,3.3,99.98,33.01,33.83,77.259,33.01,96.68,1.8262,0.27108716026241797,343,343,343
CELL_06,aggressive,344,2025-02-03 23:34:06,3.598,2.962,4.249,9.258,13.214,45.38,50.16,3.56,99.5,33.75,28.51,77.175,33.75,95.94,1.8516,0.325328614762386,344,344,344
CELL_06,aggressive,345,2025-02-04 02:36:08,3.568,2.972,4.244,9.856,12.228,46.7,50.51,7.36,98.18,36.75,31.16,77.094,36.75,90.82000000000001,1.9712,0.536256323777403,345,345,345
CELL_06,aggressive,346,2025-02-04 04:31:39,3.547,2.946,4.199,7.993,10.319,45.03,49.47,0.0,96.38,35.77,40.15,77.034,35.77,96.38,1.5986,0.5386930352536541,346,346,346
CELL_06,aggressive,347,2025-02-04 06:32:14,3.679,3.054,4.272,9.291,12.79,43.2,49.69,8.55,99.95,33.26,27.31,76.968,33.26,91.4,1.8582,0.348099456987711,347,347,347
CELL_06,aggressive,348,2025-02-04 09:31:17,3.622,2.986,4.247,9.5,12.821,42.65,49.29,0.0,96.02,35.17,31.13,76.886,35.17,96.02,1.9,0.37970490816019264,348,348,348
CELL_06,aggressive,349,2025-02-04 12:38:06,3.683,3.036,4.239,8.711,12.096,44.14,48.96,0.0,96.4,32.92,35.06,76.827,32.92,96.4,1.7422,0.3553914327917282,349,349,349
CELL_06,aggressive,350,2025-02-04 15:34:38,3.677,3.06,4.201,9.152,11.955,50.89,55.02,0.0,96.5,36.38,32.22,76.731,36.38,96.5,1.8303999999999998,0.4070638601498392,350,350,350
CELL_06,aggressive,351,2025-02-04 17:50:01,3.601,2.986,4.263,9.497,13.442,48.11,54.03,6.23,97.2,35.46,30.88,76.661,35.46,90.97,1.8994,0.32370088719898593,351,351,351
CELL_06,aggressive,352,2025-02-04 20:30:14,3.629,3.047,4.251,9.106,12.22,42.23,48.17,5.94,97.23,29.89,30.02,76.61,29.89,91.29,1.8212,0.3866409762363519,352,352,352
CELL_06,aggressive,353,2025-02-04 23:01:12,3.69,3.073,4.272,9.484,13.541,44.71,50.39,11.45,99.86,27.48,23.7,76.525,27.48,88.41,1.8968,0.29553857530194727,353,353,353
CELL_06,aggressive,354,2025-02-05 01:22:19,3.589,2.944,4.249,8.659,10.993,43.99,50.47,15.57,99.93,32.12,26.82,76.477,32.12,84.36000000000001,1.7318000000000002,0.5591259640102827,354,354,354
CELL_06,aggressive,355,2025-02-05 03:02:14,3.579,2.987,4.223,8.45,10.78,43.68,47.46,15.13,99.07,35.6,30.82,76.425,35.6,83.94,1.69,0.5304721030042917,355,355,355
CELL_06,aggressive,356,2025-02-05 05:42:31,3.7,3.089,4.219,8.747,12.694,46.62,52.07,1.26,97.56,30.64,30.98,76.357,30.64,96.3,1.7494,0.2862933873828224,356,356,356
CELL_06,aggressive,357,2025-02-05 07:46:57,3.621,2.995,4.213,9.946,12.28,44.02,49.27,5.61,98.69,29.74,28.69,76.285,29.74,93.08,1.9891999999999999,0.5218508997429306,357,357,357
CELL_06,aggressive,358,2025-02-05 10:40:09,3.63,3.041,4.221,8.981,12.988,43.44,49.67,9.92,98.77,35.19,26.26,76.228,35.19,88.85,1.7962,0.2944846518592464,358,358,358
CELL_06,aggressive,359,2025-02-05 12:32:26,3.691,3.056,4.255,9.415,12.121,42.71,46.42,3.05,97.51,31.8,28.25,76.16,31.8,94.46000000000001,1.8829999999999998,0.4430894308943087,359,359,359
CELL_06,aggressive,360,2025-02-05 14:30:12,3.63,3.047,4.239,8.396,11.298,46.19,51.63,0.0,97.9,38.36,31.84,76.105,38.36,97.9,1.6792000000000002,0.41075120606478294,360,360,360
CELL_06,aggressive,361,2025-02-05 16:32:28,3.597,2.91,4.252,9.103,12.537,46.98,50.48,0.0,98.6,32.43,36.11,76.028,32.43,98.6,1.8206,0.3907979033197435,361,361,361
CELL_06,aggressive,362,2025-02-05 18:18:28,3.618,2.967,4.264,8.99,11.826,47.76,51.32,1.39,96.49,35.4,31.72,75.95,35.4,95.1,1.798,0.4573342736248237,362,362,362
CELL_06,aggressive,363,2025-02-05 20:17:18,3.583,2.946,4.225,8.936,12.37,43.82,48.67,5.87,98.87,32.57,31.49,75.866,32.57,93.0,1.7872,0.3724519510774606,363,363,363
CELL_06,aggressive,364,2025-02-05 22:21:16,3.6,2.919,4.263,9.44,13.106,46.17,50.29,0.13,98.32,32.0,34.05,75.789,32.0,98.19,1.888,0.3666121112929623,364,364,364
CELL_06,aggressive,365,2025-02-06 01:14:41,3.613,2.957,4.251,9.135,11.895,45.33,49.84,4.2,96.81,35.23,31.44,75.734,35.23,92.61,1.827,0.46884057971014514,365,365,365
CELL_06,aggressive,366,2025-02-06 03:20:38,3.703,3.048,4.263,10.481,15.181,46.28,52.28,0.0,98.28,27.38,28.61,75.64,27.38,98.28,2.0962,0.25851063829787235,366,366,366
CELL_06,aggressive,367,2025-02-06 05:17:58,3.619,3.018,4.266,8.631,11.087,46.46,49.53,0.79,96.85,36.81,30.8,75.569,36.81,96.05999999999999,1.7262,0.5081433224755703,367,367,367
CELL_06,aggressive,368,2025-02-06 07:02:54,3.648,3.061,4.208,9.413,11.704,46.9,51.35,0.0,98.31,29.35,33.8,75.496,29.35,98.31,1.8826,0.5006547359231777,368,368,368
CELL_06,aggressive,369,2025-02-06 09:14:02,3.663,3.083,4.2,9.897,14.296,43.75,49.21,5.76,98.4,30.78,26.57,75.423,30.78,92.64,1.9794,0.25392134576040015,369,369,369
CELL_06,aggressive,370,2025-02-06 11:34:56,3.603,2.938,4.205,8.897,10.898,43.35,49.38,9.63,99.49,36.81,30.32,75.361,36.81,89.86,1.7794,0.6331834082958522,370,370,370
CELL_06,aggressive,371,2025-02-06 13:17:27,3.583,2.932,4.209,9.678,13.242,41.66,48.38,10.67,98.74,31.12,26.61,75.286,31.12,88.07,1.9356000000000002,0.35830527497194153,371,371,371
CELL_06,aggressive,372,2025-02-06 15:38:47,3.6,3.032,4.211,9.55,13.771,44.24,47.5,0.0,96.71,31.51,29.69,75.201,31.51,96.71,1.9100000000000001,0.27931769722814503,372,372,372
CELL_06,aggressive,373,2025-02-06 17:59:46,3.636,3.039,4.236,8.96,13.315,45.12,50.65,2.71,96.84,27.95,30.13,75.128,27.95,94.13000000000001,1.7920000000000003,0.2748564867967853,373,373,373
CELL_06,aggressive,374,2025-02-06 19:40:05,3.597,2.915,4.234,8.629,10.536,47.73,52.75,7.38,98.2,31.66,32.11,75.056,31.66,90.82000000000001,1.7258,0.6916622968012585,374,374,374
CELL_06,aggressive,375,2025-02-06 22:36:30,3.641,3.004,4.268,8.782,12.927,45.25,48.4,6.53,98.96,33.21,29.63,74.992,33.21,92.42999999999999,1.7564,0.30494571773220747,375,375,375
CELL_06,aggressive,376,2025-02-07 00:14:12,3.575,2.906,4.211,9.101,11.412,48.09,51.93,5.98,98.35,37.17,29.08,74.927,37.17,92.36999999999999,1.8202000000000003,0.5646906101254869,376,376,376
CELL_06,aggressive,377,2025-02-07 02:46:51,3.66,3.08,4.247,8.754,11.017,43.86,49.29,11.3,99.94,35.1,29.66,74.874,35.1,88.64,1.7508,0.5156871409633229,377,377,377
CELL_06,aggressive,378,2025-02-07 04:59:04,3.637,3.099,4.18,9.1,11.038,45.9,50.96,10.43,98.54,31.4,28.35,74.803,31.4,88.11000000000001,1.8199999999999998,0.5577915376676982,378,378,378
CELL_06,aggressive,379,2025-02-07 06:44:16,3.574,2.923,4.228,9.325,13.35,42.52,48.29,1.95,99.14,34.54,31.04,74.737,34.54,97.19,1.8649999999999998,0.32422360248447196,379,379,379
CELL_06,aggressive,380,2025-02-07 08:53:43,3.589,2.977,4.199,9.387,13.015,47.51,51.1,2.48,98.96,32.47,32.44,74.659,32.47,96.47999999999999,1.8774000000000002,0.3368246968026461,380,380,380
CELL_06,aggressive,381,2025-02-07 11:47:54,3.661,3.055,4.272,9.0,12.472,44.43,51.33,3.65,97.7,31.63,30.06,74.597,31.63,94.05,1.8,0.3505184331797236,381,381,381
CELL_06,aggressive,382,2025-02-07 13:57:28,3.606,2.979,4.226,9.152,12.293,47.65,50.82,3.54,96.71,30.24,31.52,74.53,30.24,93.16999999999999,1.8303999999999998,0.39700732250875514,382,382,382
CELL_06,aggressive,383,2025-02-07 16:39:31,3.583,2.941,4.26,9.068,12.578,49.41,53.48,9.34,99.07,36.79,32.81,74.448,36.79,89.72999999999999,1.8135999999999999,0.3757834757834758,383,383,383
